17200,14550,36500,26400
17100,14300,36700,26800
17500,15450,34700,26200
17900,14350,35300,25000
17600,14850,35500,25900
17100,15700,36000,27000
17400,15100,36150,25600
17900,15100,35400,25700
17450,14700,36300,26400
17500,15100,35400,26050
18200,15500,35100,26700
17400,14600,34300,26300
18300,13700,36450,26600
18700,14000,36200,26100
16800,15100,35450,26600
17800,15400,36000,26800
17750,14400,36650,26400
17100,15000,35600,26500
17200,14700,35300,25800
17200,15300,36100,27400
17500,14800,36400,26800
17200,14300,34200,25400
17500,14400,36300,26400
17000,14000,34100,26500
16800,14900,34500,25800
16900,15400,35400,26800
17200,14100,36000,26800
17550,14400,34300,27400
17000,14600,36300,26250
17900,16300,36000,26700
16100,15850,35300,25900
17700,15000,35100,26800
17200,14300,36000,26550
17200,14700,35600,26400
17100,14050,35100,25600
18000,15800,35800,27700
17600,14000,36400,26400
17050,14700,36300,25400
17300,15000,35300,26000
17600,15200,36000,26400
17700,13900,35800,26350
16850,15700,35200,24800
17800,14600,35500,27200
17500,15200,36500,26200
17700,15600,35500,25700
17500,14400,34150,27700
17500,15900,35600,26750
17500,14400,35500,26600
18300,15400,34650,27700
17200,14400,35550,26800
17200,14600,34800,26750
18300,14800,35600,27600
17500,14700,34400,25900
17400,14100,36400,26400
17100,14800,35600,25600
18200,14400,35100,26500
17900,14800,34500,27800
18100,14100,35000,26700
16800,15200,35550,27350
17700,14700,35100,26900
17600,15200,36300,26600
17200,15200,35500,27200
17600,15700,35000,26950
16800,14900,35400,26600
17900,14400,35500,25900
17100,14300,35200,26300
16800,14800,35100,27000
17400,14500,36000,27300
17200,14700,34200,26200
17500,15000,35100,27200
17500,14400,36300,27250
18000,15000,36300,26400
17400,14700,36800,25700
17400,15400,36000,27400
18800,14700,33700,26400
17400,15200,35500,26400
17500,14300,36400,26450
17500,15750,34950,26700
17200,14400,35600,27000
17200,15700,36000,27450
17400,14800,35800,25900
17500,15200,34200,28500
17500,15400,35550,26800
17800,15400,35800,26150
17900,14100,34400,26000
17700,14100,35400,26200
18200,14350,33900,25900
17400,14600,35100,26000
17200,15600,36200,26950
17600,15400,35400,26450
18300,14500,35900,25700
17700,15100,36550,25600
17000,15050,35100,26400
17800,14600,36100,25300
17400,15100,35600,26500
17500,14600,33700,27300
17200,14650,35200,27000
17800,14300,36700,25900
17500,14700,35100,26800
17800,15400,36600,25900
18700,15050,35500,27200
17100,13800,35200,26650
17900,15500,36500,28000
17100,14800,36100,26400
17100,14100,34600,26400
17500,15600,35600,26300
16400,14650,36600,25650
17600,14700,35000,28000
16800,14900,36600,26000
17400,14900,36300,28400
17400,15200,36400,26700
17000,15200,36700,26400
17300,14300,34100,26900
18700,14200,35300,25600
17400,15200,36000,26000
17200,14400,36300,26500
18000,14100,34300,26400
17400,14900,35600,26300
17400,16300,35400,26600
17500,15400,35300,27300
17000,14500,35700,27000
17000,14750,36100,27700
17700,15800,35100,27000
18200,15600,34900,27700
17200,14700,35600,25800
17000,13600,35400,27600
17200,15200,34300,25600
17700,14700,34900,26300
17200,14700,36100,27000
17400,14300,35450,27350
17000,16700,35100,27200
17500,14000,36500,26600
17600,14900,35500,26300
17200,15000,34300,27300
17900,14900,36700,27000
17000,13850,34950,27000
17000,14700,36600,27000
17200,14600,34900,28000
17200,14600,35000,25800
17600,15700,36000,26800
17800,14200,35600,26700
16400,15600,36000,26800
17400,14900,36450,27400
17200,14700,36700,25750
17100,14700,34300,27800
17000,15400,35300,26150
17100,15100,34100,26300
17900,15050,34600,27400
16850,15200,35300,25600
17800,15400,35600,26800
18100,13500,35900,26200
17100,14700,36300,26300
17500,15100,36300,27900
17000,14700,36000,26400
17550,14700,34100,26800
17650,14300,36350,26400
17200,14850,34600,26400
18800,15300,35800,27100
16800,15800,35600,26300
17850,15100,35900,27400
17100,14700,36000,26000
17300,15500,36600,25450
16800,14500,36400,25950
17600,14800,35900,27300
17550,14900,36200,26300
17500,15000,34500,26050
17300,15400,34650,25900
18300,15400,34400,28400
17400,14250,35550,27200
18400,14700,35000,26400
17200,15200,36500,26800
17200,14500,35600,27000
17400,15400,36300,26750
18400,14800,34600,26800
18300,16000,35100,26800
16800,14600,36500,27600
17400,15900,35600,26950
17400,14300,35200,26800
17900,14950,37000,27700
16700,13750,35900,26200
17800,15150,35900,26800
18350,14600,35100,27500
17900,14450,35200,27000
17200,14400,35600,27400
17400,14400,33900,27400
17800,14900,35000,26500
17200,14700,35300,26700
16800,15800,35500,27400
17150,15900,34300,25400
17700,14400,35600,26500
17600,14700,35700,26400
17900,14100,33950,26800
17600,14600,34700,26400
17100,15000,35700,25400
17200,14600,36400,27000
18250,15400,34700,27200
16800,14400,36000,27150
16600,14100,35800,26000
17900,14000,36700,27000
17600,14900,35600,26300
16800,14800,35800,25950
17100,14700,34100,26300
17200,14000,35600,26100
18300,14600,36000,27150
17600,14700,35700,27600
17200,15400,36000,27600
18200,15100,35600,25100
17200,14300,36300,27650
17800,14800,36400,26950
16500,15000,35700,26400
17550,14800,35100,25900
17800,14200,35200,26700
17400,14300,35600,26750
17000,14600,34650,27300
17000,15800,35200,26300
18500,14100,36300,26400
17700,14200,34500,26900
18300,16000,36600,26400
17400,14300,36000,28300
17100,15400,35000,25900
18300,14500,35400,26500
18200,14700,35900,27300
16400,15700,35300,26300
17600,15400,35500,26000
17500,14700,35400,28100
16800,14600,35000,26000
16300,15200,36400,24900
16300,15200,36200,28150
17100,15200,36300,27000
18200,14000,36300,27000
17200,14400,35600,26800
17100,13700,35200,26400
17600,15000,34100,26300
17400,15200,35300,26800
17000,14150,35400,25800
17400,14600,35600,27300
17600,14700,36750,26400
17600,14400,35300,26800
18200,14700,35100,26000
17600,14300,34000,27300
17900,15000,36600,26400
18200,15900,36300,26800
18200,15900,34700,26700
16700,14100,34650,25800
18200,15200,35600,25900
17600,15900,35750,25150
17200,15000,35500,27200
17900,15500,34500,25700
17500,14900,34500,26600
17700,14200,35200,25700
17900,14100,35600,27750
17600,15400,36350,25800
17400,14650,35500,26750
17100,14300,34950,26250
17000,15100,34100,27200
17250,15400,34400,26500
17850,14200,36500,26800
16800,15150,35800,26800
18600,14700,35100,26800
17500,15000,35600,26400
17500,14800,36400,27300
17100,14100,35950,26400
17200,13550,35300,25700
18800,14100,36600,28100
17000,14700,36500,27700
17400,14750,35100,26100
17600,14900,36100,27000
17900,15800,35200,26000
17200,14700,34300,27400
17400,15700,36100,27500
17100,14800,36000,26400
16600,14800,35300,26800
17400,14700,35900,26400
17400,14700,35450,26600
16500,15800,34600,26200
17000,14700,36350,26800
17150,14700,34200,26600
17200,14400,35650,25400
18200,14800,35600,26150
17100,16000,34900,27050
17200,15400,37250,26000
16900,15000,35600,26400
17900,15100,36400,26700
16600,14700,34050,25400
17000,14000,34650,28300
17100,14200,36300,25500
17400,14800,35500,26900
17900,16700,35800,25900
17000,14700,35300,26500
17900,13300,36300,28300
17200,15400,35600,26800
17500,15200,35900,27800
18300,15100,36400,26850
17400,15200,35500,25700
17000,14600,36400,25600
18400,14700,35100,27200
17400,14000,35400,25900
16900,14700,35200,26550
17100,15100,35400,27300
17200,15800,35200,26800
17500,13600,36750,26800
17600,15200,34500,26000
16850,14300,36300,26900
17000,15700,35500,27650
16850,15200,36500,26800
18250,14950,36300,27200
17200,14600,34000,26500
18150,14900,35500,26800
17450,15900,36600,27800
17600,14300,35500,25700
18700,13500,36600,26800
17100,14400,35500,27600
17200,14350,35800,27200
17200,14100,35600,26300
17800,15800,35100,26550
18400,14850,35600,27700
17600,15200,35600,27700
17500,16000,35850,27300
16800,14450,35600,26300
17200,14500,35500,26300
18200,15400,35300,27000
17900,15200,35800,27100
18750,14850,35800,27000
18200,15400,36400,26600
17100,14000,36400,26800
17100,15900,35500,25900
17600,15050,35100,26400
16400,14800,35500,26900
16300,15200,35500,27700
17200,14700,36200,27300
17100,14300,35900,27300
17600,14900,35000,25800
18500,14700,35600,27300
17200,15100,37200,26000
17100,14400,34900,26800
17500,14650,34600,25900
16800,15100,37200,28650
17700,15400,35600,27200
17000,14900,36400,27000
17400,14350,35000,27300
18200,14750,36650,26800
17700,14400,36000,26400
18200,14700,36600,26400
17600,14900,36500,25700
17200,14200,35400,27300
17200,15100,36350,26450
17300,14600,35800,27400
17000,15400,35800,27700
17200,14700,35400,25900
17400,15200,36300,26800
17100,15100,35300,26800
17200,15600,35100,26400
17100,14400,35650,25800
17500,15200,35600,25800
17900,15050,34900,26000
17200,14800,35500,28200
18350,14100,35800,26800
17800,15100,34900,26800
17800,14800,35300,25800
17800,15200,34700,25300
17700,15650,35600,25600
17600,14000,36600,27300
17200,15200,33700,25800
17000,14600,35400,25800
17500,14800,35450,25900
17700,15400,36400,26800
17000,14100,34350,27000
17400,16000,36000,26300
17900,14400,34500,27700
17800,14700,35300,26800
17200,14700,35600,27700
17400,14600,35600,28000
16700,14800,34900,26800
17000,14300,34400,26800
18200,15800,35200,27200
17100,15200,33900,25700
18400,14200,34800,25900
17200,15400,34700,26100
17100,15200,35100,25900
17900,15200,36300,27000
17200,14200,36400,27200
18300,13500,35200,26600
18300,14300,33700,27400
17100,15750,36300,26000
16600,14500,35600,26400
17150,14700,34000,26300
17850,14700,36000,27200
17600,15900,36500,25900
17200,14400,36700,25200
17900,14700,34500,26800
17800,16000,36400,27100
17100,14800,35600,27700
18300,14000,35600,26800
17400,15150,36000,27000
17100,14750,35600,26400
16400,14800,35300,26200
17400,14800,35600,26900
17500,14900,34850,28600
17200,14600,35150,27400
17400,15200,35800,26400
17600,14000,34500,26500
18400,14100,35500,27500
16700,15200,33800,27700
17000,14750,34600,27300
17100,14600,34200,27200
17900,15500,34700,27100
17200,15200,36400,26400
17700,14600,35600,26500
17600,14200,35850,26000
17500,14600,35050,28300
17600,14400,35500,26150
17000,15200,34600,25700
17500,14300,35300,25800
17800,15200,36100,28850
17500,15200,36100,26800
16900,14300,35800,27900
17500,15400,35100,26000
17500,15800,35500,26950
17600,15200,37000,27800
17600,15900,36100,25800
17850,14800,36600,26400
18600,15200,35600,27300
17400,14400,35250,27200
17600,15750,35000,25900
18100,14700,36700,28100
17700,14700,36600,27200
17900,15400,36400,24950
17350,14300,34500,26400
17000,15900,34350,26800
17200,15000,34600,27650
17200,16300,35300,27700
17000,14800,34500,27950
17400,14700,36000,26800
17450,14600,35450,26400
17600,15200,36300,27300
17400,14400,35600,26800
17200,14200,34500,26000
17750,14900,35400,27000
17200,14700,35050,25200
17200,14700,36400,28000
16800,15200,35300,27400
17200,15300,35600,25900
17100,15600,36600,25100
17100,15400,36300,26800
17300,14000,36400,26500
17950,14400,36100,25900
17250,14700,34400,27400
18200,15200,35600,26800
17200,14900,34900,25900
17100,15000,34900,26600
17200,15200,34700,26400
18100,14800,35100,28100
17600,14700,34500,26350
17750,14100,35300,26300
18150,16000,36800,25800
17200,14400,35000,25200
16600,15800,36500,26150
17100,15100,35550,26300
17200,14000,34300,25900
17400,14400,35300,25700
17100,14400,36300,26000
17600,14850,35100,27800
17400,14300,36300,26100
18200,14300,35500,25600
17300,14000,36350,26800
17100,14700,36000,26500
17900,14700,36500,27700
18400,15400,35500,27600
18800,14400,35750,26700
17600,14600,38100,26450
17400,14700,36300,26950
17500,14900,36000,27400
17400,14100,35800,27200
17750,14100,34400,27350
16700,14300,33900,26700
16500,15600,34400,25900
17050,13700,35500,26800
18400,14700,35300,26350
16800,15400,34500,25900
17400,15400,34600,26400
17400,14100,34500,27050
17600,15200,35900,28300
17600,15400,34500,25650
17200,16200,35100,26500
18400,15200,36000,27550
17000,14400,36400,26800
17200,15150,35100,26500
17200,14350,35500,26400
18200,14700,35800,27150
18000,14800,36100,27700
16700,14300,35800,27300
17000,14400,34550,27200
17500,15200,35200,27500
16950,14550,35500,26750
17200,14250,34200,27500
17600,14900,34900,26400
17500,14600,34950,26700
17200,13900,33700,26800
17400,15000,36400,25800
17600,14700,35900,27800
17900,14700,36700,26000
17200,14800,35100,26000
17100,15900,35800,27300
17400,15400,36400,26000
17000,14800,36450,27000
17400,14400,35450,26400
17500,14700,35600,25900
18400,14700,36500,27000
17200,15200,34600,26000
17600,13750,35350,27150
16800,14800,35600,24800
17200,14550,35600,27050
17100,15200,35300,28200
16400,15400,35100,27350
17100,14800,35150,27150
17800,16400,35600,26950
17200,14500,35650,26500
17200,15200,35850,27500
18500,14600,36400,27200
17000,14400,35550,26000
16800,14100,34650,25600
18300,14800,36000,26200
17400,14200,36000,27800
16800,14600,36850,25800
16800,14200,35100,27600
17000,15200,33900,26700
17400,15700,35700,26000
18000,14500,36300,26700
17700,14900,36100,26900
17000,14400,35450,27000
17600,14700,35500,25900
17900,14600,35150,26800
17300,14400,35800,26300
17200,14800,36300,26800
17600,15800,35100,26650
17200,15400,34800,27000
18200,15100,34700,28300
18400,14000,34400,26900
17600,14900,35000,26950
17300,14600,35300,27400
17200,14700,34700,26800
17900,15450,35100,27200
17500,14800,35500,27000
17000,14750,34500,27800
17600,14700,36000,26200
17050,15600,36000,27200
17200,14700,35650,26800
17900,14150,35500,25900
17500,15200,35900,27700
17600,14700,35800,25400
17400,15200,35900,27300
17700,14700,34300,26800
17900,14100,35150,26600
17700,15700,36300,26250
17600,14100,34300,26800
17500,14900,37000,26900
17400,14200,36400,27300
17500,15000,34900,26450
16900,14850,35400,25900
17000,16050,36000,26700
17100,14400,35000,26800
18500,14850,34600,27400
17400,14400,35850,26800
17200,15300,35200,26500
16600,15700,34500,25900
16400,15700,35300,27000
16950,14400,35000,26800
17200,14500,36600,27400
16900,14300,35000,27400
16800,14600,34100,27200
17900,15600,35600,26400
17600,14100,35850,26800
17200,14700,35650,27200
17600,15650,34450,26900
17400,15200,36400,25700
18800,15200,36300,25900
17100,14800,35800,26300
17400,14900,34600,27350
17100,15200,36000,27200
17400,15700,34900,25900
17500,13700,36200,26000
17600,14100,36000,26300
17850,14700,35500,27300
17350,14900,36400,26300
17500,14700,34500,26100
17500,14800,36000,27200
18300,15450,35950,26700
18900,14200,35400,25900
17200,14900,36000,27800
17200,14800,35500,27400
17300,15200,36300,26500
17400,14700,35500,26800
17900,14700,35800,26400
18300,15200,36300,26800
17400,14700,36300,26800
17400,15200,34400,27200
17900,13400,33700,26400
17200,14600,33800,26800
17200,14700,35850,27300
18300,13700,36300,26650
17200,15900,35500,26800
17000,16400,36500,26700
17900,14700,33800,26850
16800,15000,34000,26700
17400,14700,35900,27200
17400,14600,35500,27950
16600,14600,36300,26900
17600,14200,35200,27700
16900,14400,36900,26000
17050,14000,35900,27700
17200,14700,35150,26200
17800,14700,36050,26500
17200,15000,36800,27650
17100,14000,33900,27050
17000,14900,35800,26700
17200,14600,35600,27000
17250,15050,35600,27800
17700,14950,36300,28600
17900,14700,35650,25900
17700,14850,35100,27700
17600,15400,34400,26800
17600,15200,36000,28700
18400,14900,35100,26400
18200,14600,35600,26100
17900,14700,34500,27200
17000,14900,36000,26800
18300,14700,35000,26400
17500,14700,35050,25250
17400,14000,36400,27200
17100,14800,35000,26600
17100,16400,35100,26200
16900,15500,36600,26500
18400,14900,35000,27200
17650,14200,35900,27000
17200,14400,36400,25800
17400,14400,35300,27250
17500,15200,35800,27300
17400,15200,36500,25700
17100,15100,35300,28400
17200,14800,35600,27200
17200,15600,35400,27500
17900,14850,35300,25500
17000,14950,35500,25800
17850,15000,35600,26800
17200,14200,34800,27600
17800,14700,34100,26000
17200,14700,35100,26400
17900,14700,34500,26400
18750,14100,35800,26350
17600,14300,35400,26500
16900,14800,35600,26950
16800,14700,35100,26900
17600,14000,35200,26800
17500,14400,36850,26750
17000,15200,35000,25300
17900,15050,35100,26000
17500,14300,34900,26700
18400,15200,35500,27200
18200,15450,35400,27500
17400,14700,36400,27050
17800,15200,36550,26500
17650,14900,34950,26600
17400,14800,35950,27300
17200,15600,35400,26500
17400,14700,35100,29000
17000,14000,36100,26400
17300,15700,35400,27350
17400,15800,35500,27550
17700,14700,36300,26500
17500,15550,34400,26800
17800,14000,36300,27700
17400,14700,36100,26750
18300,15200,35800,26450
16900,15000,34600,27300
16850,15050,34750,27000
18400,14900,35200,26700
17100,15200,35400,27900
17200,14800,35700,26000
17200,14700,35500,27000
17400,15400,34300,25800
17600,14400,35600,25800
18200,15200,36950,25800
16650,15150,36300,26600
17500,14700,35100,27100
17500,14700,35900,27050
17200,15400,34700,28050
17400,14800,35400,25700
17200,14700,34500,27050
17200,15500,35300,27700
18500,14700,35600,27050
17000,14600,36400,27600
18000,14200,35300,26300
17100,14700,34600,26600
16900,14400,36000,26300
17100,14600,35600,26400
17500,14800,36300,26450
17200,15100,36400,26950
17200,14700,36000,25700
17800,13800,36000,26800
17200,15800,34350,26800
17200,15500,34600,27000
17200,15800,35500,27200
16800,14000,35900,27000
17400,14300,34100,26500
18400,14700,35300,26500
17800,14100,36600,25400
17200,15800,35000,26150
17100,14400,35500,26400
17500,14400,35100,27700
17100,15400,34400,26400
17200,14700,34250,26500
17850,14500,35600,26800
17300,16200,37550,26500
17200,16000,35500,26000
17900,15700,34700,27500
17000,15100,35500,26900
17100,15200,35600,25950
17000,14700,35100,27300
16600,14300,33800,27900
17100,14400,35900,27000
17400,14700,35600,25800
17000,14000,35200,27150
17500,14700,34200,28250
17600,14800,35800,26150
18800,14400,35000,27300
17550,14000,34300,27300
17200,15700,35100,27000
17500,14300,35100,26600
18350,14700,35000,26100
17200,15100,35600,26400
17800,15900,35400,27200
17200,14750,35800,25900
18400,13500,35600,27500
17500,15400,34700,26450
17600,15150,35000,28100
17300,15400,34850,26800
17200,14500,36400,25950
18700,14900,35100,27050
16400,14200,35700,27300
16600,14550,34700,27300
18650,15000,35900,26700
17600,14700,35500,26500
17200,14000,35000,26850
17100,15200,36400,25600
17500,15400,36000,27400
17400,14700,36900,26500
18100,14700,36000,25500
17400,14900,35250,26800
17100,14400,36300,25900
17200,14400,37000,25900
17100,15400,36000,26800
17500,14700,36300,27350
18200,15550,35500,27200
17500,14700,36050,26500
17400,14800,34200,25700
17200,15000,35500,27250
18800,14700,36500,26700
17600,14800,36400,27400
16800,14700,36950,27000
18000,14100,36000,27050
17000,14400,35600,25500
18200,15200,35550,27200
17200,15200,35800,26500
17100,14200,36600,26500
17000,14900,34400,25900
16400,15500,35000,26500
17950,14100,35400,27400
17100,14400,36400,25800
17700,13800,35900,27500
17750,14800,35100,27200
17000,14600,37100,26800
17150,14400,35800,26800
17600,16600,36200,27700
17700,15200,35100,27200
17200,14700,36400,27200
17100,15200,35800,25850
17200,14300,36000,27300
17700,14100,36600,26400
17600,14700,33900,27500
17100,14700,34700,27600
17600,15400,36000,26400
17100,15800,35400,26900
17200,16400,36100,27000
16700,14400,35450,26350
16800,15200,35000,25900
17200,14150,35000,27200
18600,15400,35300,26800
18200,15800,35300,28200
16300,14100,35100,27400
17550,14600,35150,28000
16600,14700,35600,27200
17200,14000,36300,27300
17850,15500,35900,26800
17150,16100,35700,26400
17700,14200,35900,26700
17300,15200,34650,26800
17250,14350,35100,26800
16600,14800,34700,27000
17300,14600,36500,26750
17500,14800,36000,26900
18400,14700,35100,25500
17600,15800,35900,26500
17200,14700,36400,26500
18300,14950,35500,27650
17200,14700,36100,26400
17050,13800,35800,26900
17400,15300,36400,26700
17250,14800,36200,25800
17900,14700,36400,26950
17400,14600,36400,26000
17100,13600,35600,25900
17200,14100,35700,26000
17200,14750,36000,26100
16750,15200,35800,26250
18000,14200,35000,25900
18300,15700,36400,27700
17000,14000,35200,27000
16800,16600,34500,25200
17600,15450,34400,25500
16800,15400,35300,26000
17700,14700,36400,26500
17200,14700,34500,27550
17600,14700,35500,26400
17400,14700,34000,25400
18050,14000,36500,26000
17400,14850,35100,25400
17150,15200,35000,26900
16600,14750,36400,26000
17150,15100,36000,26300
16300,15200,35500,26550
17900,15700,34400,26500
16100,14750,35100,26700
17200,15900,35600,25800
18100,14400,34350,26600
17500,15800,34650,26000
17200,14150,34400,26800
17600,14400,34700,26500
17100,14700,35400,27200
18200,14700,35800,25650
17000,13700,35900,26500
17400,13700,35050,26800
17300,15200,36300,26300
18500,14900,36700,26800
17600,14700,35900,25450
17200,14700,34100,26600
17600,15800,34950,26100
17100,15200,34550,25450
17200,14400,35600,26800
17350,16250,37000,26900
17600,15200,35000,25900
17500,14400,35600,27300
16900,14700,36400,27300
17400,14400,36450,27750
17400,14400,35700,26600
17400,14500,36000,26200
16600,15200,35700,26400
17200,14100,36600,28100
18350,14700,35800,26500
17600,14700,35050,27000
18800,14400,36100,27200
17900,15100,34600,27400
17400,14350,36000,25900
17400,14800,35000,25600
17500,14600,34300,26100
17400,15200,35500,27000
17900,15200,35900,25900
16600,15750,35100,26800
17500,14800,35200,25900
16600,14700,35600,26950
17100,14800,35400,26700
17750,15300,36400,27400
17600,14900,34700,26050
17200,14800,35350,26300
17600,14700,34700,27600
17900,14700,35500,26900
18200,14700,35600,26800
17600,14900,36300,26000
17100,15800,36600,26000
18000,15900,36400,27300
17200,14800,33700,26400
17900,15800,35000,26800
16650,14600,34700,27200
17200,16000,35950,27200
17300,14700,35200,27300
17250,15200,35350,26400
17500,14700,35600,28300
17600,15200,35400,25600
17000,14800,35100,28100
17500,15200,35100,25500
17500,15200,35000,27200
17200,14400,35600,25400
17500,15000,35300,27000
17100,14800,34750,26900
17100,14700,35000,27100
17500,14550,35700,25900
17600,14600,36700,26650
