6.58
10.7
5.12
6.42
12.26
8.04
12.8
6.1
9.96
10.68
5.24
11.58
Inf
4.6
14.52
11.24
23.7
12.54
39
4.48
11.48
20.1
5.68
10.36
11.5
8.52
9.16
7.72
12
12.42
4.4
11.16
6.24
10.26
20.78
12
19.64
9.72
6.62
9.46
10.38
12.08
Inf
12.94
5.02
19.9
19.46
6.46
14.28
7.58
8.66
17.42
16.9
5.12
7.54
10.26
14.08
7.36
4.42
10.12
18.44
13
9.02
11.24
21.74
5.94
6.06
4.12
6.86
11.52
9.46
6.92
5.04
5.74
4.94
4.88
6.24
8.08
4.64
11.46
8.48
12.22
20.88
8.48
4.98
4.44
5.44
4.94
12.44
5.32
10.82
15.62
8.46
11.32
5.98
13.98
6.12
9.86
7.92
13.56
11.9
13.98
10.8
5.8
6.72
12.04
12.32
5.6
12.74
4.74
6.44
14.84
11.2
7.74
23.84
9.52
4.88
10.96
9.96
5.08
6.2
12.08
5.1
9.44
16.32
5.82
6.34
10.22
6.72
7.86
6.2
14.3
7.24
10.5
21.44
Inf
7.28
8.68
8.92
8
11.08
6.82
13.34
7.54
4.8
4.7
13.72
6.22
4.6
11.06
12.32
6.72
14.66
10.14
11.66
4.24
6.86
6.44
10.56
12.88
4.6
7.42
8.28
8.88
42.72
9.54
5.24
5.06
Inf
15.52
6.66
5.44
5.38
9.52
13.52
14.9
8.7
8.46
Inf
10.04
6.92
8.06
15.54
6
9.86
13.22
Inf
8.42
8.76
7.9
8.06
7.42
7.14
6.34
15.66
22.72
9.02
7.62
13.6
17.54
11.54
4.44
9.48
10.64
13.6
27.42
14.14
7.74
21.46
17.32
10.5
11
13.76
4.22
6.98
10.96
21.96
7.66
4.84
11.9
10.08
28.04
13.16
7.94
6.52
8.54
10.66
10.78
20.78
13.12
6.42
12.76
18.4
6.2
13.88
10.86
11.96
4.98
11.96
6.54
23
11.08
12.44
6.68
10.62
13.04
12.14
Inf
8.64
4.94
4.86
Inf
5.58
17.04
17.92
10.68
5.96
14.38
37.18
9.06
11.92
4.36
4.78
9.42
16.98
21.2
20.98
20.18
7.56
8.16
26.3
14.44
11.26
8.3
10.68
5.04
8.94
16.48
9.32
9.26
15.8
11.02
5.42
5.7
7.7
6.58
6.2
7.4
9.12
14.1
19.52
8.56
8.66
8.08
18.26
12.22
6.44
9.34
12.06
9.46
7.28
16.8
12.26
15.44
15.02
7.02
9
20.42
16.4
10.28
19.2
19.38
10.1
16.8
4.8
7.46
7.1
9.4
8.66
11.76
9.7
9.66
15.06
6.8
7.24
11.56
13.56
